"location","item","element","Unit","Date","Value"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","785.412995"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","760.361278"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","823.743723"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","727.0813"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","716.552235"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","716.903578"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","596.008236"
"Cyprus","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","596.016376"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1991","33046.134541"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1992","32974.681461"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1993","35322.788887"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1994","27266.842709"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1995","34156.810694"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","33997.090421"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1997","32521.662445"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1998","39012.570796"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1999","32670.521465"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2000","32933.326059"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2001","22352.207059"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2002","29096.647989"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","39333.776458"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","46482.277965"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","54992.960061"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","56647.745509"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","65543.022358"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","74226.86102"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","65662.130926"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","82748.04182"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","80733.282549"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","80113.210508"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","78083.008614"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","76443.544542"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","70900.256853"
"Turkey","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","66717.422174"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1991","37.794436"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1992","42.259993"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1993","45.127791"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1994","46.067837"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1995","40.801046"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","40.575101"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1997","35.698056"
"Bahrain","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1998","35.882466"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1991","714.306801"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1992","776.384916"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1993","856.082575"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1994","972.654252"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1995","939.007599"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","897.053941"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1997","920.539484"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1998","1050.716847"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1999","1098.873315"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2000","1252.598481"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2001","1400.041408"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2002","1403.215376"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","1533.47862"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","1738.077528"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","1905.900484"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","2321.687839"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","2960.584706"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","3678.268252"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","4427.280719"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","4523.552199"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","5134.768452"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","5577.893196"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","5716.249262"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","5950.834019"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","5979.856458"
"Yemen","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","6896.309233"
"Kuwait","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","393.632232"
"Kuwait","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","229.276766"
"Kuwait","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","300.080659"
"Oman","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","90.904936"
"Oman","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","93.760584"
"Oman","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","97.56251"
"Oman","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","94.306166"
"Oman","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","144.194121"
"Oman","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","156.821569"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1991","75.853832"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1992","79.276063"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1993","77.461704"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1994","76.430353"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1995","87.807175"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1996","85.844269"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1997","91.734504"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1998","80.711574"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1999","83.392366"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2000","79.72634"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2001","61.553393"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2002","70.314551"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","57.201498"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","55.943252"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","45.248284"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","54.15573"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","69.813492"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","72.325753"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","84.712363"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","93.872355"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","108.015668"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","114.85033"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","126.813348"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","128.83596"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","137.723983"
"Qatar","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","133.413374"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2003","2003.471256"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2004","2253.278592"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2005","2851.540894"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2006","2984.569706"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2007","4067.669664"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2008","3908.447668"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2009","6612.191273"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2010","7773.129638"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2011","10600.396526"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2012","8874.489852"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2013","10400.524009"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2014","9573.401707"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2015","5910.75027"
"Iraq","Agriculture (PIN)","Gross Production Value (current million US$)","USD","2016","3472.718822"
"Iran (Islamic Republic of)","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1991","17967.831902"
"Iran (Islamic Republic of)","Agriculture (PIN)","Gross Production Value (current million US$)","USD","1992","19133.348296"
